,Unnamed: 0,name,artist_id,genres,followers,popularity,spotify_url
161,161,Tony Rice,6N9hyojoLChEhlsS8vYnyr,"bluegrass, instrumental bluegrass, progressive bluegrass",52030,43,https://open.spotify.com/artist/6N9hyojoLChEhlsS8vYnyr
162,162,Bill Monroe,5CWbfANRpZbnxdstzcNg5H,"bluegrass, bluegrass gospel, country gospel, progressive bluegrass, traditional country",77549,32,https://open.spotify.com/artist/5CWbfANRpZbnxdstzcNg5H
163,163,Flatt & Scruggs,1iNNWK8bYjc5EK0waLk1J1,"banjo, bluegrass, bluegrass gospel, traditional country",72602,40,https://open.spotify.com/artist/1iNNWK8bYjc5EK0waLk1J1
164,164,John Hartford,0NAr5zThPfMx26ISgooQK6,"banjo, bluegrass, progressive bluegrass",44988,39,https://open.spotify.com/artist/0NAr5zThPfMx26ISgooQK6
165,165,Norman Blake,5kA86jQnoaPaM57DUsQOWG,"bluegrass, instrumental bluegrass, progressive bluegrass",23231,40,https://open.spotify.com/artist/5kA86jQnoaPaM57DUsQOWG
166,166,David Grisman,5udgy2xk333j33hKnwDz8O,"bluegrass, instrumental bluegrass, jam band, jamgrass, jazz violin, mandolin, progressive bluegrass",62613,43,https://open.spotify.com/artist/5udgy2xk333j33hKnwDz8O
167,167,Earl Scruggs,4NEA48c6ajydrRzCbyll3M,"banjo, bluegrass, instrumental bluegrass",47563,41,https://open.spotify.com/artist/4NEA48c6ajydrRzCbyll3M
168,168,Del McCoury,1yGXkI3DrirCcXv3uwJjGv,"bluegrass, progressive bluegrass",27935,28,https://open.spotify.com/artist/1yGXkI3DrirCcXv3uwJjGv
169,169,The Del McCoury Band,2fj5pzLyOKDpUOPZs9q3wt,"bluegrass, jam band, progressive bluegrass",53141,40,https://open.spotify.com/artist/2fj5pzLyOKDpUOPZs9q3wt
170,170,The Stanley Brothers,0qqGnmHBX2yVvCITRAvuRD,"banjo, bluegrass, bluegrass gospel, country gospel, traditional country",46324,39,https://open.spotify.com/artist/0qqGnmHBX2yVvCITRAvuRD
171,171,Bill Monroe & His Blue Grass Boys,64vAECmFoB6mi7n1zTRwR8,"bluegrass, bluegrass gospel, traditional country, yodeling",33103,35,https://open.spotify.com/artist/64vAECmFoB6mi7n1zTRwR8
172,172,Peter Rowan,52FOkBVb83F2QduWKRqmhm,"bluegrass, jam band, progressive bluegrass",24327,29,https://open.spotify.com/artist/52FOkBVb83F2QduWKRqmhm
173,173,Lester Flatt,4UEb5ZsSyDWMAiBuOeKA6W,"bluegrass, bluegrass gospel, instrumental bluegrass, traditional country",28403,35,https://open.spotify.com/artist/4UEb5ZsSyDWMAiBuOeKA6W
174,174,Hot Rize,40iD7Eehimq75Ow4VUxk3r,"banjo, bluegrass, neo-traditional bluegrass, progressive bluegrass",21740,32,https://open.spotify.com/artist/40iD7Eehimq75Ow4VUxk3r
175,175,Old & In The Way,45vs9Drn5QbWAQ4Kff6ofh,"banjo, bluegrass, jam band, jamgrass, progressive bluegrass",72994,34,https://open.spotify.com/artist/45vs9Drn5QbWAQ4Kff6ofh
176,176,Tony Rice Unit,4Of7rb2VkamHYwHhBjbwYg,"bluegrass, progressive bluegrass",10061,34,https://open.spotify.com/artist/4Of7rb2VkamHYwHhBjbwYg
177,177,Sam Bush,3Fud2i8WgXSZCVmi961lXm,"bluegrass, jam band, jamgrass, mandolin, progressive bluegrass",49839,38,https://open.spotify.com/artist/3Fud2i8WgXSZCVmi961lXm
178,178,Bryan Sutton,1LFHqGsLJjUP2jqIAznlLm,"bluegrass, instrumental bluegrass, progressive bluegrass",14401,31,https://open.spotify.com/artist/1LFHqGsLJjUP2jqIAznlLm
179,179,The Seldom Scene,2oxmEjNo7UXIiZi7X7ovGq,"banjo, bluegrass, bluegrass gospel, mandolin, progressive bluegrass",29775,31,https://open.spotify.com/artist/2oxmEjNo7UXIiZi7X7ovGq
180,180,Christian Finnegan,4Nwg6u4aPLC7lRbDOQ0pzn,"comedy, deep comedy, new comedy",13426,32,https://open.spotify.com/artist/4Nwg6u4aPLC7lRbDOQ0pzn
181,181,Bob Saget,40hB7iPLAeXsPpQvCgvte0,"comedy, deep comedy, new comedy",7560,32,https://open.spotify.com/artist/40hB7iPLAeXsPpQvCgvte0
182,182,Dana Gould,1e1hMHJbMgb1QNtBg2edHA,"comedy, deep comedy, new comedy",7221,31,https://open.spotify.com/artist/1e1hMHJbMgb1QNtBg2edHA
183,183,Bill Engvall,1sCa5KANHoHo4NuGextoI9,"clean comedy, comedy",64844,30,https://open.spotify.com/artist/1sCa5KANHoHo4NuGextoI9
184,184,Billy Gardell,2MFXhBjYDQHYZ99lqLjvBL,deep comedy,5175,21,https://open.spotify.com/artist/2MFXhBjYDQHYZ99lqLjvBL
185,185,Aziz Ansari,69aNbZCZeKidReZrAyXFdP,"comedy, deep comedy",5297,39,https://open.spotify.com/artist/69aNbZCZeKidReZrAyXFdP
186,186,Rachel Feinstein,2yyBD8tp82KK8ppVaO4r6i,deep comedy,1729,30,https://open.spotify.com/artist/2yyBD8tp82KK8ppVaO4r6i
187,187,Tom Papa,6nE9acH1D4T4D7Mx7MG0jJ,"comedy, deep comedy, new comedy",11706,35,https://open.spotify.com/artist/6nE9acH1D4T4D7Mx7MG0jJ
188,188,Christopher Titus,1w1PH7gaaWtJd6pwywB9TJ,comedy,45285,32,https://open.spotify.com/artist/1w1PH7gaaWtJd6pwywB9TJ
189,189,Jim Breuer,4Kz93I8tKPRBgF1HJJYLdC,"clean comedy, comedy, deep comedy",18982,29,https://open.spotify.com/artist/4Kz93I8tKPRBgF1HJJYLdC
190,190,Jeff Foxworthy,7zOcRYg1BYXpwr71XTWNr7,"clean comedy, comedy",60597,35,https://open.spotify.com/artist/7zOcRYg1BYXpwr71XTWNr7
191,191,Louis Katz,6l8WoIWQsS9K0x38gw0J0G,"deep comedy, new comedy",5190,33,https://open.spotify.com/artist/6l8WoIWQsS9K0x38gw0J0G
192,192,Jim Jefferies,2LU21lwDfePKU56cBVW3V1,deep comedy,7692,36,https://open.spotify.com/artist/2LU21lwDfePKU56cBVW3V1
193,193,Kumail Nanjiani,0OWkoGQazO21zl2p0Pmt8b,deep comedy,1922,32,https://open.spotify.com/artist/0OWkoGQazO21zl2p0Pmt8b
194,194,Ron White,1xlkcCr7PNHw2dRG1Gm6YF,comedy,95532,35,https://open.spotify.com/artist/1xlkcCr7PNHw2dRG1Gm6YF
195,195,Todd Glass,1DXO9tl7mebiGlF0k7c9pw,"comedy, deep comedy, new comedy",9375,27,https://open.spotify.com/artist/1DXO9tl7mebiGlF0k7c9pw
196,196,Kathleen Madigan,1pA1nRkXRM0pzpZ5BhTcOJ,"comedienne, comedy, deep comedy",23412,40,https://open.spotify.com/artist/1pA1nRkXRM0pzpZ5BhTcOJ
197,197,Al Madrigal,4MnpNtb1z463VnWL27oP17,"comedy, deep comedy, new comedy",6280,30,https://open.spotify.com/artist/4MnpNtb1z463VnWL27oP17
198,198,Brad Williams,7gbfgQj7WmYqL496bdIRCA,"comedy, deep comedy",18329,35,https://open.spotify.com/artist/7gbfgQj7WmYqL496bdIRCA
199,199,Larry The Cable Guy,2iVKGetYUZQElKZKWECyF4,comedy,62894,35,https://open.spotify.com/artist/2iVKGetYUZQElKZKWECyF4
200,200,Anson Kong 江𤒹生,7bkvIZ8KT4kxelaAmobX8D,"cantopop, hk-pop",42716,46,https://open.spotify.com/artist/7bkvIZ8KT4kxelaAmobX8D
201,201,MIRROR,6B9YF4eOv99klogeZUzkYM,hk-pop,117558,40,https://open.spotify.com/artist/6B9YF4eOv99klogeZUzkYM
202,202,Fatboy,15gjdkbTAdGepZQ6URumfU,hk-pop,14847,24,https://open.spotify.com/artist/15gjdkbTAdGepZQ6URumfU
203,203,Jeremy Lee 李駿傑,3aNQDIayeN5QYwx42wk9VF,hk-pop,18958,35,https://open.spotify.com/artist/3aNQDIayeN5QYwx42wk9VF
204,204,Error,6lhZDlPnfVWXxJUr9eVfEJ,cantopop,36019,31,https://open.spotify.com/artist/6lhZDlPnfVWXxJUr9eVfEJ
205,205,Edan 呂爵安,5jewGMrZtMNJk5OsZ61Cpo,"cantopop, hk-pop",106166,50,https://open.spotify.com/artist/5jewGMrZtMNJk5OsZ61Cpo
206,206,陳卓賢 Ian,1qW9Pi35NXnu7Q8KWyVYe6,"cantopop, hk-pop",118152,58,https://open.spotify.com/artist/1qW9Pi35NXnu7Q8KWyVYe6
207,207,Jer 柳應廷,6FH5vFm7hqDm3UzEAYuizY,"cantopop, hk-pop",88162,43,https://open.spotify.com/artist/6FH5vFm7hqDm3UzEAYuizY
208,208,193,4lYAh2AEuTUZsFPmuS2luG,hk-pop,15721,24,https://open.spotify.com/artist/4lYAh2AEuTUZsFPmuS2luG
209,209,Alton Wong 王智德,0cuaC9Yla3eTu2miefuLdc,hk-pop,7084,22,https://open.spotify.com/artist/0cuaC9Yla3eTu2miefuLdc
210,210,Stanley Yau 邱士縉,42YEKJHf3cf1DlJ9ElpFTU,hk-pop,5333,24,https://open.spotify.com/artist/42YEKJHf3cf1DlJ9ElpFTU
211,211,COLLAR,1IlMpBkrZ4Na4S9fOcuN3f,hk-pop,34109,35,https://open.spotify.com/artist/1IlMpBkrZ4Na4S9fOcuN3f
212,212,6膠,1LVOxgnKHc1CWaiNoMuQ8s,hk-pop,11851,12,https://open.spotify.com/artist/1LVOxgnKHc1CWaiNoMuQ8s
213,213,全民造星,5OHYQ5LCTAX8RYSSXNkcIJ,hk-pop,6650,7,https://open.spotify.com/artist/5OHYQ5LCTAX8RYSSXNkcIJ
214,214,吳保錡,0d1WI6dOLFcqO9YFQDrYmG,hk-pop,5444,24,https://open.spotify.com/artist/0d1WI6dOLFcqO9YFQDrYmG
215,215,Lokman Yeung 楊樂文,5ucyj0fSEfb4e6kchrXfxp,,2672,22,https://open.spotify.com/artist/5ucyj0fSEfb4e6kchrXfxp
216,216,P1X3L,72jkVdqYJJeimeZKeAFJ9d,hk-pop,6833,24,https://open.spotify.com/artist/72jkVdqYJJeimeZKeAFJ9d
217,217,Jeffrey 魏浚笙,0T40tPcAKQ5d3a6VuzjrLf,"cantopop, hk-pop",17487,39,https://open.spotify.com/artist/0T40tPcAKQ5d3a6VuzjrLf
218,218,Jay Fung,4EXI1ieJe2VDbvNsKOaNQL,cantopop,74145,49,https://open.spotify.com/artist/4EXI1ieJe2VDbvNsKOaNQL
219,219,Joyce Cheng,1y4HuOPsPuo8bBIzk5CXsV,cantopop,94232,41,https://open.spotify.com/artist/1y4HuOPsPuo8bBIzk5CXsV
220,220,Rosabel,04RXSUzDTSz2OIOvlAYVAv,"circuit, latin house, tribal house",2974,21,https://open.spotify.com/artist/04RXSUzDTSz2OIOvlAYVAv
221,221,Royal House,0daYmCWEivMhG9FsmwgyFL,"acid house, classic house, hip house",4417,20,https://open.spotify.com/artist/0daYmCWEivMhG9FsmwgyFL
222,222,Fast Eddie,19slOlozrbxkEIMD8L3Qsv,"acid house, chicago house, chicago rap, classic house, hip house",11116,35,https://open.spotify.com/artist/19slOlozrbxkEIMD8L3Qsv
223,223,"Farley ""Jackmaster"" Funk",0B9P7RXrukgIdmutz9XMVN,"acid house, chicago house, classic house",12875,23,https://open.spotify.com/artist/0B9P7RXrukgIdmutz9XMVN
224,224,Junior Vasquez,6X4LvL2xVwf3B6WuQ0YAhm,"garage house, tribal house, vocal house",12283,33,https://open.spotify.com/artist/6X4LvL2xVwf3B6WuQ0YAhm
225,225,Tony Moran,0uUlRP8qEQGUKowcF5jFVc,"circuit, tribal house",8468,31,https://open.spotify.com/artist/0uUlRP8qEQGUKowcF5jFVc
226,226,"Steve ""Silk"" Hurley",2TzZ6XTFG1p1PAfhl0crDP,"acid house, chicago house, classic house",8474,35,https://open.spotify.com/artist/2TzZ6XTFG1p1PAfhl0crDP
227,227,Kim English,1Tvhj4mF2pvvAT1InLbRKs,"diva house, garage house, vocal house",11024,37,https://open.spotify.com/artist/1Tvhj4mF2pvvAT1InLbRKs
228,228,Suzanne Palmer,2bAFYlcHVIgnOLqxDk212U,"circuit, diva house, tribal house, vocal house",5626,22,https://open.spotify.com/artist/2bAFYlcHVIgnOLqxDk212U
229,229,Robert Owens,407nV5hO7mZap3UJdpTr4t,"acid house, chicago house, classic house, deep house, diva house",14630,34,https://open.spotify.com/artist/407nV5hO7mZap3UJdpTr4t
230,230,Byron Stingily,3EoFVszwsvsw0Cr7b4ncaD,garage house,10116,35,https://open.spotify.com/artist/3EoFVszwsvsw0Cr7b4ncaD
231,231,Barbara Tucker,6txh5tFMJyxSwT0iE7wX2w,"deep house, diva house, garage house",30819,46,https://open.spotify.com/artist/6txh5tFMJyxSwT0iE7wX2w
232,232,Pierre's Pfantasy Club,40BpVERJ6kAjii1gogXcEk,"acid house, chicago house, classic house",2412,12,https://open.spotify.com/artist/40BpVERJ6kAjii1gogXcEk
233,233,Club 69,4Ca2iVBCeUfAkA9vrkmlFL,"tribal house, vocal house",3576,21,https://open.spotify.com/artist/4Ca2iVBCeUfAkA9vrkmlFL
234,234,The Todd Terry Project,1mjzdV49eU7CuhdWnJOWBd,"acid house, classic house",5655,19,https://open.spotify.com/artist/1mjzdV49eU7CuhdWnJOWBd
235,235,Ten City,3DIaOWIVFxJdTYyEb9mXzi,"chicago house, classic house, deep house",24418,32,https://open.spotify.com/artist/3DIaOWIVFxJdTYyEb9mXzi
236,236,Joe Smooth,4BIamAD25vwYldaOWTEsXd,"chicago house, classic house",15549,40,https://open.spotify.com/artist/4BIamAD25vwYldaOWTEsXd
237,237,Armando,6JuRhSfY164psE7nZIXw53,"acid house, chicago house, classic house",9371,23,https://open.spotify.com/artist/6JuRhSfY164psE7nZIXw53
238,238,J.M. Silk,5EENlafcyIWhoRnYn8pYxq,"chicago house, classic house",1586,9,https://open.spotify.com/artist/5EENlafcyIWhoRnYn8pYxq
239,239,Amuka,2ulr1tnoOqJqtihuDhaJAl,"circuit, tribal house, vocal house",2076,15,https://open.spotify.com/artist/2ulr1tnoOqJqtihuDhaJAl
240,240,Finny the Shark,1VJySDu4xQJhRfZgQSgJ1i,children's music,3754,49,https://open.spotify.com/artist/1VJySDu4xQJhRfZgQSgJ1i
241,241,Nursery Rhymes Band,1hhxuU75sJtitW71UWiCAP,"children's music, nursery",22113,58,https://open.spotify.com/artist/1hhxuU75sJtitW71UWiCAP
242,242,Muffin Songs,2PHC7cyBiJM9EZ0E8FKcJ4,"children's music, nursery",32923,58,https://open.spotify.com/artist/2PHC7cyBiJM9EZ0E8FKcJ4
243,243,The Little 'uns,1vqVpMkCSaE0RsQZ0Fvfvh,"children's music, nursery",15378,49,https://open.spotify.com/artist/1vqVpMkCSaE0RsQZ0Fvfvh
244,244,Atul Thomas Joy,3ZkWih8f1JOfwpM0saPeXA,"children's music, nursery, preschool children's music",2979,41,https://open.spotify.com/artist/3ZkWih8f1JOfwpM0saPeXA
245,245,Anjolie Anna Eapen,3IO9IshkcD71Hn4Nn6Jztc,"children's music, nursery",2935,41,https://open.spotify.com/artist/3IO9IshkcD71Hn4Nn6Jztc
246,246,Belle and the Nursery Rhymes Band,6YFrVMB5AEMZ2rB3T0wyUQ,"children's music, nursery",30187,57,https://open.spotify.com/artist/6YFrVMB5AEMZ2rB3T0wyUQ
247,247,Mr. Ray,2i4GVlEu6cffApP1QcjawY,"children's music, nursery, preschool children's music",2051,44,https://open.spotify.com/artist/2i4GVlEu6cffApP1QcjawY
248,248,The Little Sunshine Kids,1RvroR5di6EndZNcfNNL0d,"children's music, nursery",34725,62,https://open.spotify.com/artist/1RvroR5di6EndZNcfNNL0d
249,249,Vicky Arlidge,1t8gwZFUoJEM9nhSJxT7ks,"british children's music, children's music, nursery",20995,61,https://open.spotify.com/artist/1t8gwZFUoJEM9nhSJxT7ks
250,250,Apoorva Sreejith,6gbYt90u9axVIZUCWbs8WT,"children's music, nursery, preschool children's music",9055,41,https://open.spotify.com/artist/6gbYt90u9axVIZUCWbs8WT
251,251,Judi Cranston,2N2v15qhPA6Hxe3gwCgY0B,"children's music, nursery, nz children's music",10381,45,https://open.spotify.com/artist/2N2v15qhPA6Hxe3gwCgY0B
252,252,Piccolo Music,1JYuWmfI1YsWKxb050RxRI,"children's music, nursery, preschool children's music",9670,44,https://open.spotify.com/artist/1JYuWmfI1YsWKxb050RxRI
253,253,Mother Goose Club,6h76MLMaPUoWVPC7VnEw86,"children's music, nursery",81443,65,https://open.spotify.com/artist/6h76MLMaPUoWVPC7VnEw86
254,254,LooLoo Kids,2njkfzRhOJFKLWFTu8FNWx,children's music,93247,61,https://open.spotify.com/artist/2njkfzRhOJFKLWFTu8FNWx
255,255,David Landau,2xIaXC0ztnAJkUsZWFVSPV,"children's folk, children's music",5493,51,https://open.spotify.com/artist/2xIaXC0ztnAJkUsZWFVSPV
256,256,Super Simple Songs,7CdGfkCRgPhElnqy3HPJ4a,children's music,508761,72,https://open.spotify.com/artist/7CdGfkCRgPhElnqy3HPJ4a
257,257,Bounce Patrol,1S9SPfRo9eyxOcyfUGC2Tm,"australian children's music, children's music, nursery",45132,58,https://open.spotify.com/artist/1S9SPfRo9eyxOcyfUGC2Tm
258,258,Little Baby Bum Nursery Rhyme Friends,0lFDQOEK5OwsyPXb1aWJzY,"cartoon, children's music, nursery, preschool children's music",69855,60,https://open.spotify.com/artist/0lFDQOEK5OwsyPXb1aWJzY
259,259,Mellodees,03H3gcpif0GufJE8ybbcpn,"children's music, nursery, preschool children's music",6538,34,https://open.spotify.com/artist/03H3gcpif0GufJE8ybbcpn
260,260,Structures,7ym3CMfXJCuyIMf60Vm9Wm,"canadian metal, canadian metalcore, deathcore, djent, melodic metalcore, metalcore",54072,33,https://open.spotify.com/artist/7ym3CMfXJCuyIMf60Vm9Wm
261,261,Reflections,0DTH9zFyvRb24bb8XN0iEr,"deathcore, djent, melodic metalcore, metalcore, progressive deathcore, progressive metalcore, thall",55335,35,https://open.spotify.com/artist/0DTH9zFyvRb24bb8XN0iEr
262,262,Glass Cloud,31FeV95p1uS4qVjd8yEHJf,"deathcore, djent, melodic metalcore, progressive metalcore",35023,25,https://open.spotify.com/artist/31FeV95p1uS4qVjd8yEHJf
263,263,Veil Of Maya,2i7CQcVBh2K6uOR3CH09M1,"deathcore, djent, melodic metalcore, metalcore, technical deathcore",295740,48,https://open.spotify.com/artist/2i7CQcVBh2K6uOR3CH09M1
264,264,Elitist,08q7eHwauUxjMODBdbbYpa,"djent, melodic metalcore, metalcore, progressive metalcore",27442,24,https://open.spotify.com/artist/08q7eHwauUxjMODBdbbYpa
265,265,ERRA,2UoOdQyBGyzrEfxcY77ce0,"alabama metal, djent, melodic metalcore, metalcore, progressive metalcore",278697,55,https://open.spotify.com/artist/2UoOdQyBGyzrEfxcY77ce0
266,266,I The Breather,6OpFzG0Srh37pwJUdwsETa,"christian metalcore, deathcore, melodic metalcore, metalcore",54684,26,https://open.spotify.com/artist/6OpFzG0Srh37pwJUdwsETa
267,267,Monuments,71IBhhBhtPLZ8OyVuXOw77,"djent, melodic metalcore, metalcore",165824,42,https://open.spotify.com/artist/71IBhhBhtPLZ8OyVuXOw77
268,268,Oceans Ate Alaska,48zUWAXpgEXfpttz23pCNQ,"melodic metalcore, metalcore, progressive metalcore, uk metalcore",193057,47,https://open.spotify.com/artist/48zUWAXpgEXfpttz23pCNQ
269,269,Invent Animate,3ALVPmg5sZexSVD2m9atEt,"american metalcore, djent, melodic metalcore, metalcore, progressive metalcore",150739,52,https://open.spotify.com/artist/3ALVPmg5sZexSVD2m9atEt
270,270,NOVELISTS,6o8sDniHcZPM1SixvjKiYS,"djent, melodic metalcore, metalcore",104721,46,https://open.spotify.com/artist/6o8sDniHcZPM1SixvjKiYS
271,271,Within The Ruins,5mscNJ6lE9Kj7tWv4iCk7y,"deathcore, djent, melodic metalcore, metalcore",138224,44,https://open.spotify.com/artist/5mscNJ6lE9Kj7tWv4iCk7y
272,272,Northlane,3qyg72RGnGdF521zMU02u9,"australian metalcore, djent, melodic metalcore, metalcore, nu-metalcore, progressive metalcore",349304,52,https://open.spotify.com/artist/3qyg72RGnGdF521zMU02u9
273,273,The Afterimage,71KlAA3CCNxxRI8WCyy1G7,"djent, metalcore, progressive metalcore",27864,24,https://open.spotify.com/artist/71KlAA3CCNxxRI8WCyy1G7
274,274,After The Burial,0uNj4RxFjG0iVPlZS753en,"deathcore, djent, melodic metalcore, metalcore, minneapolis metal, progressive metalcore",307137,47,https://open.spotify.com/artist/0uNj4RxFjG0iVPlZS753en
275,275,Born Of Osiris,4HgqjpBaWctBWVHafQIpRt,"deathcore, djent, melodic deathcore, melodic metalcore, metalcore, progressive metalcore, symphonic deathcore",335271,48,https://open.spotify.com/artist/4HgqjpBaWctBWVHafQIpRt
276,276,In Hearts Wake,30BDCIM0IdglDaLzvCYd0N,"australian metalcore, melodic metalcore, metalcore",138273,45,https://open.spotify.com/artist/30BDCIM0IdglDaLzvCYd0N
277,277,Kingdom Of Giants,77rcxvpDqP78d90dL3DNNe,"melodic metalcore, metalcore, post-post-hardcore",107479,48,https://open.spotify.com/artist/77rcxvpDqP78d90dL3DNNe
278,278,Hollow Front,50YmW8f4U5IxTIwYI9mGAe,"american metalcore, melodic metalcore, metalcore",88966,42,https://open.spotify.com/artist/50YmW8f4U5IxTIwYI9mGAe
279,279,The Color Morale,3QHJftSfNb6KIerLVsx7zn,"melodic metalcore, metalcore",140541,37,https://open.spotify.com/artist/3QHJftSfNb6KIerLVsx7zn
280,280,Thousand Below,0iU3WDujScAofxcK2EMypN,metalcore,108823,48,https://open.spotify.com/artist/0iU3WDujScAofxcK2EMypN
281,281,Rain City Drive,4rMxZovfLSDjEL9eI2pKo7,,300246,63,https://open.spotify.com/artist/4rMxZovfLSDjEL9eI2pKo7
282,282,Hurtwave,6nEa9O0zPZtkuGJ6lWYcNy,modern alternative pop,29074,32,https://open.spotify.com/artist/6nEa9O0zPZtkuGJ6lWYcNy
283,283,Too Close To Touch,2XziUthG3Ug3eiWuE5KRsp,"christian rock, metalcore",176809,52,https://open.spotify.com/artist/2XziUthG3Ug3eiWuE5KRsp
284,284,Holding Absence,2tl280wIokrLjabzrSKTgU,"metalcore, uk pop punk",145049,57,https://open.spotify.com/artist/2tl280wIokrLjabzrSKTgU
285,285,Caskets,2XIbOWDT5vZPW7jNyzdfcK,metalcore,173895,61,https://open.spotify.com/artist/2XIbOWDT5vZPW7jNyzdfcK
286,286,Until I Wake,4XYFjTd83FIwArFrWEYhd5,"american metalcore, metalcore",83178,50,https://open.spotify.com/artist/4XYFjTd83FIwArFrWEYhd5
287,287,Catch Your Breath,2fqPOGxG12nEERj8YG7p22,american metalcore,147793,63,https://open.spotify.com/artist/2fqPOGxG12nEERj8YG7p22
288,288,Wind Walkers,2K2bsaNeuQAFkuVwrrlJe0,,61363,56,https://open.spotify.com/artist/2K2bsaNeuQAFkuVwrrlJe0
289,289,Awaken I Am,3BwbgahlwovSpRfctWi8zY,post-screamo,62211,49,https://open.spotify.com/artist/3BwbgahlwovSpRfctWi8zY
290,291,Currents,5pqvAI85RMxL9K0xHvSwGu,"melodic metalcore, metalcore, progressive deathcore",252676,60,https://open.spotify.com/artist/5pqvAI85RMxL9K0xHvSwGu
291,292,The Plot In You,1cJ5tVoeAEFcZBAwSZ0CtF,metalcore,434430,64,https://open.spotify.com/artist/1cJ5tVoeAEFcZBAwSZ0CtF
292,294,Picturesque,412BedlPBwXH6Dz6xetzGI,pixie,85546,44,https://open.spotify.com/artist/412BedlPBwXH6Dz6xetzGI
293,295,Wage War,6bu7CtcOMWcS0BMq7snHW6,"melodic metalcore, metalcore",517244,61,https://open.spotify.com/artist/6bu7CtcOMWcS0BMq7snHW6
294,296,SLAVES,0QF3SelvOph6yRhKH8jRxU,,52065,52,https://open.spotify.com/artist/0QF3SelvOph6yRhKH8jRxU
295,298,Nerv,1SPkKp6zKlXjB6oiWZI04b,,44881,48,https://open.spotify.com/artist/1SPkKp6zKlXjB6oiWZI04b
296,299,Silent Planet,0JGTiwfinlCuANGu4Gq2XU,"christian metalcore, melodic metalcore, metalcore, progressive metalcore",184434,51,https://open.spotify.com/artist/0JGTiwfinlCuANGu4Gq2XU
297,300,Danny Bond,63XtZdrI2TXtK6EMVQ7s9D,classical bassoon,4367,32,https://open.spotify.com/artist/63XtZdrI2TXtK6EMVQ7s9D
298,301,T99,7A6k2eqQT5MnGj6Mq9vwcS,"hardcore techno, new beat, rave",3193,23,https://open.spotify.com/artist/7A6k2eqQT5MnGj6Mq9vwcS
299,302,The Ultimate Seduction,34PGWtOdhHBdMwQRgMW3tA,happy hardcore,2107,22,https://open.spotify.com/artist/34PGWtOdhHBdMwQRgMW3tA
300,303,Frank De Wulf,2VeoWN34uTKPeFZQOxTBzD,"belgian techno, classic house, hardcore techno, new beat",3783,21,https://open.spotify.com/artist/2VeoWN34uTKPeFZQOxTBzD
301,304,Digital Boy,5B5mtgNS2PgzhcNhuiXlMm,new beat,1488,15,https://open.spotify.com/artist/5B5mtgNS2PgzhcNhuiXlMm
302,305,L.A. Style,4reUSabzsXZWM3BMH4fU1Q,"new beat, rave",4619,28,https://open.spotify.com/artist/4reUSabzsXZWM3BMH4fU1Q
303,306,Mainx,7KdVj82faWoWnjihGCeZ0a,,204,9,https://open.spotify.com/artist/7KdVj82faWoWnjihGCeZ0a
304,307,Second Phase,63lbm57G8fAvPaHrhhVEvg,,742,9,https://open.spotify.com/artist/63lbm57G8fAvPaHrhhVEvg
305,308,Ace The Space,2fnppUoM0sst4KdcTCsEZt,rave,420,5,https://open.spotify.com/artist/2fnppUoM0sst4KdcTCsEZt
306,309,Fierce Ruling Diva,4i2zJlOSFkJ7pFJqUT53Hw,,2158,24,https://open.spotify.com/artist/4i2zJlOSFkJ7pFJqUT53Hw
307,310,Rotterdam Termination Source,2Qio7nzroKwkw2DtR3Ih6l,"gabber, happy hardcore",3533,23,https://open.spotify.com/artist/2Qio7nzroKwkw2DtR3Ih6l
308,311,Program 2 Beltram,11ZgPF4xHZw7HhRI6Gm92L,,152,3,https://open.spotify.com/artist/11ZgPF4xHZw7HhRI6Gm92L
309,312,D-Shake,1VH9xeQo3W6s20EBaW9ipJ,"hardcore techno, new beat",1759,15,https://open.spotify.com/artist/1VH9xeQo3W6s20EBaW9ipJ
310,313,Cubic 22,107TyQNFvkFWuheLFqPZZl,hardcore techno,1008,12,https://open.spotify.com/artist/107TyQNFvkFWuheLFqPZZl
311,314,Altern 8,4rOv05Duzyn6YkBfQepDYC,"hardcore techno, rave",22990,25,https://open.spotify.com/artist/4rOv05Duzyn6YkBfQepDYC
312,315,Miss Djax,7yO1leLP29WKA6p3XTZiR5,schranz,5411,19,https://open.spotify.com/artist/7yO1leLP29WKA6p3XTZiR5
313,316,Quadrophonia,50pDrt1JIQzc1moVVJ8DML,"hardcore techno, rave",1103,13,https://open.spotify.com/artist/50pDrt1JIQzc1moVVJ8DML
314,317,Urban Hype,3bc9afAmYFjpZAlUCdivKO,"bleep techno, hardcore techno",5472,22,https://open.spotify.com/artist/3bc9afAmYFjpZAlUCdivKO
315,318,Digital Orgasm,27LtzYrivSIrVn6ChiLw8E,"hardcore techno, new beat",1490,11,https://open.spotify.com/artist/27LtzYrivSIrVn6ChiLw8E
316,319,Terrorize,70WGcXsH1VPrgXz9kqPda3,hardcore techno,710,15,https://open.spotify.com/artist/70WGcXsH1VPrgXz9kqPda3
317,320,Hacienda Brothers,3OqDt6Ueh7P0UVKg0dASxM,tucson indie,2284,9,https://open.spotify.com/artist/3OqDt6Ueh7P0UVKg0dASxM
318,321,The Derailers,4iZkCcAV662qcR7rsUIV7M,"bakersfield sound, classic texas country",16376,28,https://open.spotify.com/artist/4iZkCcAV662qcR7rsUIV7M
